,participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,ground_truth_with_AI,with_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI
227,66881fbe723bc57d75a2c268,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,28,FAKE,28,Fake,No,Real,Fake,75
228,668f8d7343028ae0faa7a907,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,100
229,668f8d7343028ae0faa7a907,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,No,Fake,Fake,100
230,668f8d7343028ae0faa7a907,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,Fake,No,Real,Real,85
231,668f8d7343028ae0faa7a907,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,99,REAL,99,Real,No,Real,Real,70
232,6692dd53ec527d60a87c1c82,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,Real,No,Fake,Real,60
233,6692dd53ec527d60a87c1c82,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,100
234,6692dd53ec527d60a87c1c82,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,50
235,6692dd53ec527d60a87c1c82,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,No,Real,Real,50
236,66abf0c472f051b5e40cfbfd,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,Real,No,Fake,Fake,100
237,66abf0c472f051b5e40cfbfd,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,100,FAKE,100,Fake,No,Fake,Fake,100
238,66abf0c472f051b5e40cfbfd,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,Real,No,Real,Fake,100
239,66abf0c472f051b5e40cfbfd,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,REAL,100,REAL,100,Fake,No,Real,Fake,100
240,66b5172c8f0bd3b23ce66c22,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,Real,No,Fake,Fake,73
241,66b5172c8f0bd3b23ce66c22,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,Fake,No,Fake,Fake,60
242,66b5172c8f0bd3b23ce66c22,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,100,FAKE,100,Fake,No,Real,Real,53
243,66b5172c8f0bd3b23ce66c22,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,Real,No,Real,Fake,43
244,66cb2e0bd2169db778550269,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,66,FAKE,66,Fake,No,Fake,Fake,74
245,66cb2e0bd2169db778550269,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,95,FAKE,95,Fake,No,Fake,Fake,74
246,66cb2e0bd2169db778550269,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,84,REAL,84,Real,Yes,Real,Real,85
247,66cb2e0bd2169db778550269,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,60,REAL,60,Real,No,Real,Real,71
248,66dd097265650e0dec23231f,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,94,REAL,94,Real,No,Fake,Fake,35
249,66dd097265650e0dec23231f,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,93,FAKE,93,Fake,No,Fake,Real,64
250,66dd097265650e0dec23231f,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,98,FAKE,98,Fake,No,Real,Real,64
251,66dd097265650e0dec23231f,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,97,REAL,97,Real,No,Real,Real,75
252,6709224f70eacdb20761ae3c,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,95,REAL,95,Real,No,Fake,Fake,55
253,6709224f70eacdb20761ae3c,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Fake,Real,35
254,6709224f70eacdb20761ae3c,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,81,FAKE,81,Fake,No,Real,Real,71
255,6709224f70eacdb20761ae3c,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,Real,No,Real,Fake,95
256,671cd612f039f8a9b5e55cca,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,99,FAKE,99,Fake,No,Fake,Fake,69
257,671cd612f039f8a9b5e55cca,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,94,FAKE,94,Fake,No,Fake,Fake,99
258,671cd612f039f8a9b5e55cca,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,Real,Yes,Real,Real,68
259,671cd612f039f8a9b5e55cca,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,Real,No,Real,Fake,50
260,673378009f99d14c232c1f2b,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,68,REAL,68,Fake,No,Fake,Fake,83
261,673378009f99d14c232c1f2b,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,70,REAL,70,Real,No,Fake,Real,36
262,673378009f99d14c232c1f2b,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Real,40
263,673378009f99d14c232c1f2b,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,35,REAL,35,Real,No,Real,Real,68
264,673ccb0691efe91cd015dcf7,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,67
265,673ccb0691efe91cd015dcf7,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,Yes,Fake,Real,99
266,673ccb0691efe91cd015dcf7,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,86,FAKE,86,Fake,No,Real,Real,44
267,673ccb0691efe91cd015dcf7,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,86,REAL,86,Real,No,Real,Fake,52
268,674ca2f2b42dd96dc2f71707,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,85,REAL,85,Real,No,Fake,Fake,75
269,674ca2f2b42dd96dc2f71707,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,95,REAL,95,Real,No,Fake,Fake,90
270,674ca2f2b42dd96dc2f71707,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,60,FAKE,60,Fake,No,Real,Fake,95
271,674ca2f2b42dd96dc2f71707,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,95,FAKE,95,Fake,No,Real,Fake,95
272,675b6bf5887bccb7fad6c44d,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,20
273,675b6bf5887bccb7fad6c44d,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,Real,Yes,Fake,Fake,82
274,675b6bf5887bccb7fad6c44d,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,No,Real,Real,20
275,675b6bf5887bccb7fad6c44d,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,50
276,676304145bbe20d1fd5d653c,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,100
277,676304145bbe20d1fd5d653c,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,No,Fake,Fake,100
278,676304145bbe20d1fd5d653c,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,100
279,676304145bbe20d1fd5d653c,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,100,FAKE,100,Real,Yes,Real,Fake,100
280,67657279b0bce380fa33721e,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,90,REAL,90,Real,No,Fake,Fake,75
281,67657279b0bce380fa33721e,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,75,FAKE,75,Fake,No,Fake,Fake,70
282,67657279b0bce380fa33721e,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Real,80
283,67657279b0bce380fa33721e,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,56,REAL,56,Real,No,Real,Fake,45
284,67659224c577c7e97b074f43,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,85,REAL,85,Real,No,Fake,Fake,70
285,67659224c577c7e97b074f43,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,80,FAKE,80,Fake,No,Fake,Fake,80
286,67659224c577c7e97b074f43,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,55,FAKE,55,Fake,No,Real,Real,51
287,67659224c577c7e97b074f43,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,91,REAL,91,Real,No,Real,Real,50
288,677fb35eafd357a07e351a9f,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,50,REAL,50,Real,No,Fake,Fake,100
289,677fb35eafd357a07e351a9f,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,80,FAKE,80,Real,No,Fake,Fake,100
290,677fb35eafd357a07e351a9f,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,95,FAKE,95,Fake,No,Real,Fake,80
291,677fb35eafd357a07e351a9f,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,100
292,67801e07039915c53c217039,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,92,REAL,92,Real,No,Fake,Fake,73
293,67801e07039915c53c217039,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,87,REAL,87,Real,No,Fake,Fake,62
294,67801e07039915c53c217039,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,92,FAKE,92,Fake,No,Real,Real,72
295,67801e07039915c53c217039,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,95,FAKE,95,Fake,No,Real,Fake,83
296,678f0bb28ec3307e4f1afb78,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,86,REAL,86,Real,No,Fake,Fake,80
297,678f0bb28ec3307e4f1afb78,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",FAKE,75,FAKE,75,Real,Yes,Fake,Fake,60
298,678f0bb28ec3307e4f1afb78,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",REAL,65,REAL,65,Fake,No,Real,Fake,60
299,678f0bb28ec3307e4f1afb78,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,80
300,6792f9facbb387400c5b6119,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,97,FAKE,97,Real,No,Fake,Fake,92
301,6792f9facbb387400c5b6119,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,92,FAKE,92,Fake,No,Fake,Fake,96
302,6792f9facbb387400c5b6119,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,88,REAL,88,Real,No,Real,Fake,100
303,6792f9facbb387400c5b6119,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,95,FAKE,95,Fake,No,Real,Fake,96
304,6797d5ada6654ec99f741b08,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,50,FAKE,50,Fake,No,Fake,Fake,98
305,6797d5ada6654ec99f741b08,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,Real,No,Fake,Fake,51
306,6797d5ada6654ec99f741b08,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,Real,No,Real,Fake,63
307,6797d5ada6654ec99f741b08,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,100,FAKE,100,Fake,No,Real,Real,81
308,67ae22e234039c88a4aaac98,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,Real,No,Fake,Fake,84
309,67ae22e234039c88a4aaac98,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,100
310,67ae22e234039c88a4aaac98,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,Real,No,Real,Fake,100
311,67ae22e234039c88a4aaac98,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,Fake,No,Real,Fake,100
312,67c83488e67b25dcb923d96d,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,89,FAKE,89,Fake,No,Fake,Fake,93
313,67c83488e67b25dcb923d96d,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,89,REAL,89,Real,No,Fake,Fake,86
314,67c83488e67b25dcb923d96d,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,88,REAL,88,Real,No,Real,Real,72
315,67c83488e67b25dcb923d96d,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,90,FAKE,90,Fake,No,Real,Real,74
316,67cf114d88ac6082ae5c17bd,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,Real,No,Fake,Fake,95
317,67cf114d88ac6082ae5c17bd,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,100,FAKE,100,Fake,Yes,Fake,Fake,100
318,67cf114d88ac6082ae5c17bd,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,Real,Yes,Real,Real,58
319,67cf114d88ac6082ae5c17bd,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,Fake,No,Real,Real,57
320,67d47bef1b8777e754726be0,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,98,REAL,98,Real,Yes,Fake,Fake,91
321,67d47bef1b8777e754726be0,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,99,REAL,99,Real,Yes,Fake,Real,83
322,67d47bef1b8777e754726be0,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,94,FAKE,94,Fake,No,Real,Real,90
323,67d47bef1b8777e754726be0,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,96,FAKE,96,Fake,No,Real,Real,95
324,67dac9fec33b7784afd3d08b,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,99,FAKE,99,Fake,No,Fake,Fake,70
325,67dac9fec33b7784afd3d08b,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,Real,Yes,Fake,Real,55
326,67dac9fec33b7784afd3d08b,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,95,FAKE,95,Fake,No,Real,Real,70
327,67dac9fec33b7784afd3d08b,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,Yes,Real,Real,60
328,67db3dd91c05b7278a0aad44,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,Fake,No,Fake,Fake,83
329,67db3dd91c05b7278a0aad44,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,Real,Yes,Fake,Fake,74
330,67db3dd91c05b7278a0aad44,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,Real,No,Real,Real,85
331,67db3dd91c05b7278a0aad44,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,97,FAKE,97,Fake,No,Real,Fake,70
332,67e1da8a432675c0e850e8d1,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,98,REAL,98,Real,No,Fake,Fake,79
333,67e1da8a432675c0e850e8d1,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,99,FAKE,99,Fake,No,Fake,Real,80
334,67e1da8a432675c0e850e8d1,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,Real,No,Real,Real,75
335,67e1da8a432675c0e850e8d1,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,100,REAL,100,Fake,No,Real,Real,99
336,67e711daa771e0a8ad8c36f6,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,50,FAKE,50,Fake,No,Fake,Fake,71
337,67e711daa771e0a8ad8c36f6,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,50,FAKE,50,Fake,No,Fake,Real,70
338,67e711daa771e0a8ad8c36f6,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,30,REAL,30,Real,Yes,Real,Real,67
339,67e711daa771e0a8ad8c36f6,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,26,REAL,26,Real,No,Real,Fake,80
340,67f3147d939ee392b2741fb5,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,Real,No,Fake,Fake,100
341,67f3147d939ee392b2741fb5,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,Fake,No,Fake,Fake,100
342,67f3147d939ee392b2741fb5,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,78,FAKE,78,Fake,No,Real,Real,81
343,67f3147d939ee392b2741fb5,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,Real,No,Real,Real,82
